player_id,season,total_yards,receiving_air_yards,yards_after_catch,rushing_yards,passing_yards,passing_air_yards,ypg
00-0036328,2023,654.0,-2.0,377.0,265.0,0.0,0.0,40.88
00-0036188,2020,83.0,4.0,16.0,63.0,0.0,0.0,83.0
00-0033421,2017,25.0,5.0,20.0,0.0,0.0,0.0,12.5
00-0033421,2018,48.0,40.0,8.0,0.0,0.0,0.0,8.0
00-0033421,2019,11.0,2.0,8.0,0.0,0.0,0.0,5.5
00-0033421,2020,0.0,12.0,0.0,0.0,0.0,0.0,0.0
00-0033421,2021,47.0,22.0,25.0,0.0,0.0,0.0,11.75
00-0033916,2017,109.0,112.0,19.0,27.0,0.0,0.0,12.11
00-0026796,2012,1641.0,-46.0,274.0,1424.0,0.0,0.0,102.56
00-0026796,2013,727.0,-14.0,209.0,544.0,0.0,0.0,90.88
00-0026796,2014,1578.0,175.0,259.0,1246.0,5.0,5.0,121.38
00-0026796,2015,390.0,90.0,161.0,163.0,0.0,0.0,97.5
00-0026796,2016,133.0,39.0,68.0,55.0,0.0,0.0,33.25
00-0028565,2012,140.0,-11.0,23.0,124.0,0.0,0.0,15.56
00-0037168,2022,90.0,13.0,57.0,26.0,0.0,0.0,18.0
00-0028400,2012,277.0,348.0,112.0,0.0,0.0,0.0,46.17
00-0027654,2012,42.0,20.0,23.0,16.0,0.0,0.0,10.5
00-0027654,2016,116.0,113.0,53.0,0.0,0.0,0.0,16.57
00-0027654,2017,12.0,14.0,2.0,0.0,0.0,0.0,6.0
00-0036208,2020,34.0,0.0,0.0,34.0,0.0,0.0,11.33
00-0035021,2019,17.0,-6.0,23.0,0.0,0.0,0.0,8.5
00-0035021,2020,64.0,31.0,28.0,11.0,0.0,0.0,9.14
00-0035021,2021,205.0,304.0,50.0,32.0,0.0,0.0,14.64
00-0035021,2022,215.0,252.0,35.0,8.0,0.0,0.0,30.71
00-0034686,2018,35.0,122.0,2.0,0.0,0.0,0.0,8.75
00-0034686,2019,575.0,933.0,134.0,0.0,0.0,0.0,47.92
00-0034686,2020,150.0,207.0,58.0,0.0,0.0,0.0,18.75
00-0034686,2021,39.0,45.0,21.0,0.0,0.0,0.0,9.75
00-0033382,2018,97.0,131.0,22.0,0.0,0.0,0.0,10.78
00-0033382,2019,9.0,41.0,4.0,0.0,0.0,0.0,4.5
00-0033382,2020,27.0,32.0,11.0,0.0,0.0,0.0,6.75
00-0027092,2012,6.0,4.0,2.0,0.0,0.0,0.0,6.0
00-0027092,2013,63.0,130.0,4.0,0.0,0.0,0.0,15.75
00-0028957,2015,484.0,0.0,0.0,33.0,451.0,776.0,161.33
00-0033699,2017,539.0,40.0,246.0,260.0,0.0,0.0,41.46
00-0033699,2018,958.0,40.0,411.0,554.0,0.0,0.0,68.43
00-0033699,2019,1550.0,136.0,940.0,557.0,0.0,0.0,96.88
00-0033699,2020,933.0,-78.0,473.0,530.0,0.0,0.0,93.3
00-0033699,2021,1562.0,171.0,627.0,913.0,0.0,0.0,97.62
00-0033699,2022,1623.0,-101.0,843.0,915.0,0.0,0.0,95.47
00-0033699,2023,1052.0,-82.0,521.0,628.0,0.0,0.0,75.14
00-0032392,2016,271.0,275.0,66.0,0.0,0.0,0.0,24.64
00-0032392,2017,526.0,430.0,262.0,0.0,0.0,0.0,32.88
00-0032392,2018,662.0,598.0,237.0,0.0,0.0,0.0,41.38
00-0032392,2019,789.0,629.0,335.0,0.0,0.0,0.0,60.69
00-0032392,2020,435.0,456.0,169.0,0.0,0.0,0.0,33.46
00-0032392,2021,347.0,328.0,185.0,0.0,0.0,0.0,24.79
00-0032392,2022,444.0,480.0,130.0,0.0,0.0,0.0,26.12
00-0032392,2023,234.0,130.0,142.0,0.0,0.0,0.0,14.62
00-0035869,2020,91.0,91.0,37.0,0.0,0.0,0.0,18.2
00-0031418,2014,221.0,385.0,41.0,0.0,0.0,0.0,24.56
00-0031418,2015,338.0,439.0,96.0,0.0,0.0,0.0,48.29
00-0031418,2016,154.0,186.0,28.0,0.0,0.0,0.0,22.0
00-0031418,2017,349.0,448.0,124.0,0.0,0.0,0.0,26.85
00-0031418,2018,90.0,101.0,30.0,0.0,0.0,0.0,18.0
00-0036841,2022,13.0,30.0,0.0,0.0,0.0,0.0,6.5
00-0036841,2023,29.0,25.0,35.0,0.0,0.0,0.0,14.5
00-0033043,2017,100.0,122.0,42.0,0.0,0.0,0.0,25.0
00-0035187,2020,30.0,-6.0,33.0,3.0,0.0,0.0,30.0
00-0035187,2021,110.0,-9.0,13.0,101.0,0.0,0.0,27.5
00-0036950,2022,170.0,-27.0,85.0,109.0,0.0,0.0,12.14
00-0038108,2022,745.0,-8.0,2.0,10.0,741.0,624.0,186.25
00-0038108,2023,1165.0,0.0,0.0,84.0,1081.0,1684.0,116.5
00-0034855,2018,3699.0,12.0,0.0,143.0,3554.0,4515.0,264.21
00-0034855,2019,3742.0,0.0,0.0,144.0,3598.0,4534.0,233.88
00-0034855,2020,3589.0,5.0,1.0,180.0,3403.0,4135.0,224.31
00-0034855,2021,2887.0,0.0,0.0,142.0,2745.0,3659.0,206.21
00-0034855,2022,2040.0,0.0,0.0,94.0,1946.0,2276.0,291.43
00-0034855,2023,3997.0,0.0,0.0,183.0,3814.0,4844.0,235.12
00-0028170,2012,80.0,20.0,30.0,49.0,0.0,0.0,10.0
00-0026931,2012,35.0,31.0,18.0,0.0,0.0,0.0,4.38
00-0026931,2013,83.0,96.0,48.0,2.0,0.0,0.0,7.55
00-0026931,2014,3.0,2.0,1.0,0.0,0.0,0.0,1.5
00-0032661,2016,41.0,39.0,7.0,0.0,0.0,0.0,13.67
00-0032661,2018,42.0,69.0,4.0,0.0,0.0,0.0,8.4
00-0032661,2019,59.0,111.0,25.0,0.0,0.0,0.0,14.75
00-0036384,2020,168.0,0.0,0.0,22.0,146.0,349.0,84.0
00-0035823,2020,12.0,45.0,3.0,0.0,0.0,0.0,6.0
00-0035823,2021,0.0,7.0,0.0,0.0,0.0,0.0,0.0
00-0035823,2022,26.0,15.0,11.0,0.0,0.0,0.0,13.0
00-0032139,2016,161.0,152.0,45.0,0.0,0.0,0.0,17.89
00-0032139,2017,40.0,29.0,14.0,0.0,0.0,0.0,6.67
00-0032139,2019,9.0,5.0,3.0,0.0,0.0,0.0,3.0
00-0024463,2012,69.0,132.0,21.0,11.0,0.0,0.0,13.8
00-0024463,2013,8.0,6.0,2.0,0.0,0.0,0.0,8.0
00-0022924,2012,3188.0,0.0,0.0,103.0,3085.0,3704.0,245.23
00-0022924,2013,4090.0,0.0,0.0,111.0,3979.0,4928.0,255.62
00-0022924,2014,4825.0,0.0,0.0,41.0,4784.0,5198.0,301.56
00-0022924,2015,3849.0,0.0,0.0,38.0,3811.0,4737.0,320.75
00-0022924,2016,3710.0,0.0,0.0,26.0,3684.0,4412.0,265.0
00-0022924,2017,4190.0,0.0,0.0,66.0,4124.0,5002.0,279.33
00-0022924,2018,5081.0,0.0,-1.0,111.0,4971.0,5254.0,317.56
00-0022924,2019,351.0,0.0,0.0,7.0,344.0,576.0,175.5
00-0022924,2020,3716.0,0.0,0.0,27.0,3689.0,4225.0,247.73
00-0022924,2021,3522.0,0.0,0.0,17.0,3505.0,4069.0,220.12
00-0038809,2023,21.0,30.0,18.0,0.0,0.0,0.0,3.5
00-0036862,2021,133.0,210.0,53.0,0.0,0.0,0.0,19.0
00-0036862,2022,393.0,475.0,142.0,17.0,0.0,0.0,28.07
00-0036862,2023,75.0,88.0,30.0,9.0,0.0,0.0,9.38
00-0027890,2012,328.0,9.0,40.0,279.0,0.0,0.0,29.82
00-0027890,2013,911.0,-34.0,160.0,771.0,0.0,0.0,65.07
00-0027890,2014,431.0,17.0,45.0,371.0,0.0,0.0,53.88
00-0025860,2012,1198.0,25.0,90.0,1094.0,0.0,0.0,79.87
00-0025860,2013,778.0,25.0,8.0,756.0,0.0,0.0,48.62
00-0022943,2012,501.0,541.0,215.0,0.0,0.0,0.0,31.31
00-0022943,2013,226.0,305.0,94.0,0.0,0.0,0.0,16.14
00-0022943,2014,136.0,134.0,78.0,0.0,0.0,0.0,9.71
00-0022943,2015,825.0,985.0,241.0,0.0,0.0,0.0,51.56
00-0022943,2017,522.0,416.0,263.0,0.0,0.0,0.0,32.62
00-0022943,2018,400.0,470.0,87.0,0.0,0.0,0.0,30.77
00-0022943,2019,173.0,214.0,83.0,0.0,0.0,0.0,19.22
00-0030670,2015,203.0,203.0,97.0,0.0,0.0,0.0,15.62
00-0030670,2016,145.0,286.0,64.0,0.0,0.0,0.0,14.5
00-0030670,2017,350.0,574.0,107.0,0.0,0.0,0.0,25.0
00-0030670,2018,199.0,261.0,76.0,0.0,0.0,0.0,19.9
00-0030670,2019,215.0,370.0,29.0,20.0,0.0,0.0,26.88
00-0030670,2020,11.0,47.0,1.0,0.0,0.0,0.0,11.0
00-0029795,2016,192.0,21.0,80.0,101.0,0.0,0.0,19.2
00-0029795,2017,271.0,-14.0,243.0,29.0,0.0,0.0,24.64
00-0029795,2018,29.0,-14.0,13.0,20.0,0.0,0.0,5.8
00-0035217,2019,449.0,-2.0,22.0,426.0,0.0,0.0,40.82
00-0035217,2020,429.0,-27.0,88.0,368.0,0.0,0.0,28.6
00-0035217,2021,111.0,-4.0,20.0,98.0,0.0,0.0,8.54
00-0035217,2022,107.0,-1.0,18.0,90.0,0.0,0.0,35.67
00-0029264,2012,579.0,-4.0,43.0,532.0,0.0,0.0,38.6
00-0029264,2013,540.0,5.0,113.0,436.0,0.0,0.0,33.75
00-0029264,2014,379.0,7.0,10.0,366.0,0.0,0.0,29.15
00-0029264,2015,18.0,32.0,2.0,11.0,0.0,0.0,4.5
00-0030743,2017,38.0,13.0,8.0,17.0,0.0,0.0,9.5
00-0026941,2012,35.0,0.0,0.0,35.0,0.0,0.0,17.5
00-0026941,2013,24.0,1.0,9.0,14.0,0.0,0.0,12.0
00-0038542,2023,1463.0,24.0,519.0,976.0,0.0,0.0,86.06
00-0028064,2012,577.0,82.0,120.0,437.0,0.0,0.0,41.21
00-0028064,2013,999.0,-2.0,313.0,697.0,30.0,20.0,62.44
00-0028064,2014,233.0,-11.0,96.0,141.0,0.0,0.0,16.64
00-0028064,2015,701.0,66.0,420.0,313.0,0.0,0.0,63.73
00-0028064,2016,1098.0,-33.0,416.0,714.0,0.0,0.0,68.62
00-0028064,2017,942.0,36.0,143.0,772.0,0.0,0.0,62.8
00-0028064,2018,453.0,89.0,84.0,343.0,0.0,0.0,64.71
00-0028064,2019,262.0,21.0,45.0,229.0,0.0,13.0,21.83
00-0031413,2014,702.0,-13.0,148.0,569.0,0.0,0.0,43.88
00-0031413,2015,332.0,10.0,137.0,193.0,0.0,0.0,30.18
00-0027948,2012,1566.0,0.0,0.0,58.0,1508.0,2194.0,156.6
00-0027948,2013,446.0,0.0,0.0,32.0,414.0,581.0,148.67
00-0027948,2014,43.0,0.0,0.0,5.0,38.0,91.0,43.0
00-0027948,2015,2058.0,0.0,0.0,191.0,1867.0,2027.0,257.25
00-0027948,2016,1036.0,-12.0,-4.0,175.0,877.0,1351.0,172.67
00-0027948,2017,1024.0,0.0,0.0,85.0,939.0,1572.0,204.8
00-0027948,2018,591.0,0.0,0.0,2.0,589.0,710.0,73.88
00-0027948,2020,154.0,0.0,0.0,18.0,136.0,108.0,38.5
00-0027948,2021,57.0,0.0,0.0,0.0,57.0,90.0,9.5
00-0027948,2022,29.0,0.0,0.0,0.0,29.0,20.0,29.0
00-0027948,2023,223.0,0.0,0.0,47.0,176.0,198.0,111.5
00-0032062,2015,186.0,186.0,92.0,0.0,0.0,0.0,20.67
00-0032062,2016,85.0,108.0,31.0,0.0,0.0,0.0,14.17
00-0032062,2017,21.0,6.0,12.0,0.0,0.0,0.0,7.0
00-0032062,2018,67.0,58.0,38.0,0.0,0.0,0.0,9.57
00-0032062,2019,67.0,99.0,9.0,0.0,0.0,0.0,6.09
00-0032062,2020,112.0,77.0,48.0,2.0,0.0,0.0,10.18
00-0032062,2021,97.0,31.0,67.0,10.0,0.0,0.0,8.82
00-0032062,2022,20.0,12.0,8.0,0.0,0.0,0.0,10.0
00-0032062,2023,26.0,30.0,19.0,0.0,0.0,0.0,5.2
00-0031407,2014,2987.0,0.0,0.0,422.0,2565.0,3326.0,213.36
00-0031407,2015,4426.0,0.0,0.0,316.0,4110.0,5560.0,276.62
00-0031407,2016,4096.0,15.0,5.0,366.0,3710.0,5140.0,256.0
00-0031407,2017,3903.0,0.0,0.0,333.0,3570.0,4062.0,243.94
00-0031407,2018,2915.0,0.0,0.0,370.0,2545.0,2889.0,224.23
00-0031407,2019,-6.0,0.0,0.0,-9.0,3.0,-3.0,-3.0
00-0033658,2018,307.0,297.0,110.0,0.0,0.0,0.0,25.58
00-0033658,2019,365.0,329.0,157.0,0.0,0.0,0.0,24.33
00-0033658,2020,12.0,12.0,0.0,0.0,0.0,0.0,12.0
00-0033658,2021,96.0,128.0,38.0,0.0,0.0,0.0,13.71
00-0037091,2023,239.0,267.0,37.0,21.0,0.0,0.0,59.75
00-0034432,2019,382.0,-8.0,8.0,377.0,0.0,0.0,63.67
00-0033434,2017,26.0,18.0,0.0,8.0,0.0,0.0,8.67
00-0033434,2018,52.0,54.0,20.0,0.0,0.0,0.0,17.33
00-0033434,2019,35.0,135.0,3.0,0.0,0.0,0.0,7.0
00-0034414,2019,449.0,-46.0,273.0,245.0,0.0,0.0,56.12
00-0034414,2020,586.0,95.0,181.0,374.0,0.0,0.0,36.62
00-0034414,2021,456.0,-9.0,96.0,373.0,0.0,0.0,50.67
00-0034414,2022,232.0,-10.0,20.0,217.0,0.0,0.0,17.85
00-0034414,2023,138.0,31.0,43.0,86.0,0.0,0.0,13.8
00-0024318,2012,268.0,192.0,44.0,116.0,0.0,36.0,20.62
00-0024318,2013,29.0,11.0,16.0,2.0,0.0,6.0,5.8
00-0024318,2014,11.0,17.0,13.0,0.0,0.0,0.0,3.67
00-0031818,2016,39.0,49.0,22.0,2.0,0.0,0.0,5.57
00-0025409,2012,1087.0,1.0,0.0,69.0,1018.0,1620.0,108.7
00-0032515,2016,0.0,17.0,0.0,0.0,0.0,0.0,0.0
00-0032482,2016,15.0,3.0,8.0,4.0,0.0,0.0,15.0
00-0031277,2017,109.0,-5.0,31.0,83.0,0.0,0.0,13.62
00-0031236,2014,623.0,566.0,170.0,73.0,0.0,0.0,62.3
00-0031236,2015,1156.0,1597.0,384.0,18.0,0.0,0.0,72.25
00-0031236,2016,1203.0,1522.0,384.0,30.0,0.0,0.0,80.2
00-0031236,2017,1124.0,1759.0,227.0,40.0,0.0,0.0,70.25
00-0031236,2018,1272.0,1498.0,346.0,68.0,0.0,0.0,84.8
00-0031236,2019,635.0,1004.0,169.0,52.0,0.0,0.0,45.36
00-0031236,2020,1143.0,1408.0,338.0,0.0,0.0,0.0,76.2
00-0031236,2021,1056.0,1423.0,342.0,21.0,0.0,0.0,66.0
00-0031236,2022,706.0,1013.0,205.0,7.0,0.0,0.0,54.31
00-0031236,2023,694.0,1069.0,125.0,35.0,0.0,0.0,43.38
00-0036261,2020,828.0,902.0,289.0,77.0,0.0,0.0,69.0
00-0036261,2021,853.0,813.0,349.0,17.0,0.0,0.0,53.31
00-0036261,2022,1038.0,1143.0,375.0,23.0,0.0,0.0,61.06
00-0036261,2023,1342.0,1467.0,362.0,0.0,0.0,0.0,83.88
00-0032434,2019,498.0,0.0,0.0,42.0,456.0,646.0,166.0
00-0032434,2020,903.0,8.0,0.0,29.0,874.0,940.0,180.6
00-0032434,2021,118.0,0.0,0.0,2.0,116.0,174.0,23.6
00-0032434,2022,24.0,0.0,0.0,2.0,22.0,10.0,24.0
00-0029239,2012,285.0,1.0,10.0,274.0,0.0,0.0,35.62
00-0029239,2013,423.0,13.0,159.0,271.0,0.0,0.0,42.3
00-0029239,2014,97.0,-4.0,11.0,89.0,0.0,0.0,10.78
00-0029239,2015,387.0,65.0,129.0,207.0,0.0,0.0,35.18
00-0029239,2016,19.0,33.0,13.0,4.0,0.0,0.0,6.33
00-0029239,2017,74.0,-5.0,13.0,67.0,0.0,0.0,24.67
00-0029239,2018,104.0,-6.0,19.0,91.0,0.0,0.0,20.8
00-0029239,2019,179.0,66.0,59.0,68.0,0.0,0.0,19.89
00-0029239,2021,633.0,14.0,416.0,228.0,0.0,0.0,39.56
00-0029239,2022,125.0,30.0,27.0,68.0,0.0,0.0,15.62
00-0029239,2023,33.0,0.0,0.0,33.0,0.0,0.0,16.5
00-0030801,2015,454.0,680.0,120.0,0.0,0.0,0.0,28.38
00-0030801,2016,281.0,425.0,74.0,0.0,0.0,0.0,21.62
00-0030801,2017,364.0,325.0,143.0,0.0,0.0,0.0,26.0
00-0026937,2013,326.0,373.0,113.0,0.0,0.0,0.0,46.57
00-0026937,2014,295.0,488.0,109.0,0.0,0.0,0.0,21.07
00-0025450,2012,74.0,-11.0,27.0,54.0,0.0,0.0,37.0
00-0023545,2012,7.0,0.0,0.0,7.0,0.0,0.0,3.5
00-0023545,2013,251.0,-6.0,15.0,238.0,0.0,0.0,35.86
00-0037382,2022,42.0,180.0,13.0,0.0,0.0,0.0,10.5
00-0037382,2023,286.0,328.0,89.0,0.0,0.0,0.0,28.6
00-0027681,2012,712.0,765.0,312.0,35.0,0.0,0.0,54.77
00-0027681,2013,642.0,977.0,257.0,15.0,0.0,0.0,42.8
00-0027681,2014,966.0,1265.0,368.0,13.0,0.0,0.0,64.4
00-0027681,2015,524.0,1006.0,224.0,9.0,0.0,0.0,47.64
00-0027681,2016,860.0,1071.0,344.0,-2.0,0.0,0.0,53.75
00-0027681,2017,548.0,774.0,239.0,0.0,0.0,0.0,34.25
00-0022097,2012,911.0,1740.0,168.0,0.0,0.0,0.0,56.94
00-0022097,2014,294.0,677.0,74.0,0.0,0.0,0.0,24.5
00-0024334,2012,1506.0,2411.0,347.0,-2.0,0.0,0.0,94.12
00-0024334,2013,1299.0,1986.0,283.0,0.0,0.0,0.0,81.19
00-0024334,2014,721.0,1241.0,224.0,0.0,0.0,0.0,55.46
00-0024334,2015,1502.0,2102.0,438.0,0.0,0.0,0.0,93.88
00-0024334,2016,792.0,1602.0,176.0,0.0,0.0,0.0,52.8
00-0024334,2017,154.0,341.0,39.0,0.0,0.0,0.0,30.8
00-0024334,2018,136.0,257.0,23.0,0.0,0.0,0.0,22.67
00-0027135,2013,522.0,605.0,171.0,0.0,0.0,0.0,34.8
00-0027135,2014,190.0,175.0,60.0,0.0,0.0,0.0,17.27
00-0027135,2015,127.0,161.0,22.0,0.0,0.0,0.0,21.17
00-0027135,2016,61.0,116.0,14.0,0.0,0.0,0.0,8.71
00-0026996,2012,567.0,643.0,235.0,0.0,0.0,0.0,43.62
00-0026996,2013,416.0,406.0,188.0,0.0,0.0,0.0,29.71
00-0026996,2014,70.0,58.0,31.0,0.0,0.0,0.0,10.0
00-0026996,2015,67.0,68.0,38.0,0.0,0.0,0.0,9.57
00-0034646,2018,133.0,57.0,115.0,4.0,0.0,0.0,33.25
00-0034646,2020,76.0,83.0,34.0,7.0,0.0,0.0,7.6
00-0034646,2022,236.0,48.0,184.0,80.0,0.0,0.0,14.75
00-0034646,2023,341.0,332.0,104.0,17.0,0.0,0.0,26.23
00-0015754,2012,544.0,589.0,148.0,0.0,0.0,0.0,38.86
00-0015754,2013,115.0,174.0,60.0,0.0,0.0,0.0,19.17
00-0027057,2012,211.0,309.0,64.0,0.0,0.0,0.0,17.58
00-0027057,2013,6.0,13.0,0.0,0.0,0.0,0.0,3.0
00-0027057,2014,214.0,296.0,71.0,21.0,0.0,0.0,17.83
00-0027057,2015,59.0,59.0,10.0,0.0,0.0,0.0,19.67
00-0027057,2016,165.0,85.0,52.0,48.0,0.0,0.0,20.62
00-0027057,2017,81.0,142.0,37.0,0.0,0.0,0.0,16.2
00-0029677,2012,3315.0,0.0,0.0,116.0,3199.0,3845.0,221.0
00-0029677,2013,1599.0,0.0,0.0,46.0,1553.0,2480.0,199.88
00-0029677,2014,293.0,0.0,0.0,-1.0,294.0,351.0,73.25
00-0029677,2015,1021.0,0.0,0.0,55.0,966.0,1016.0,255.25
00-0032593,2016,47.0,-3.0,23.0,27.0,0.0,0.0,15.67
00-0032593,2018,15.0,0.0,0.0,15.0,0.0,0.0,5.0
00-0034052,2018,23.0,43.0,8.0,0.0,0.0,0.0,11.5
00-0034052,2019,106.0,160.0,10.0,0.0,0.0,0.0,26.5
00-0034052,2020,36.0,55.0,15.0,1.0,0.0,0.0,9.0
00-0034052,2021,250.0,262.0,118.0,0.0,0.0,13.0,27.78
00-0034419,2019,115.0,107.0,87.0,0.0,0.0,0.0,19.17
00-0034419,2020,423.0,416.0,216.0,29.0,0.0,0.0,32.54
00-0034419,2021,449.0,332.0,242.0,40.0,0.0,0.0,29.93
00-0034419,2022,238.0,218.0,92.0,91.0,2.0,2.0,15.87
00-0034419,2023,249.0,229.0,85.0,11.0,0.0,0.0,20.75
00-0033069,2016,99.0,202.0,52.0,0.0,0.0,0.0,11.0
00-0033069,2017,163.0,239.0,61.0,1.0,0.0,0.0,16.3
00-0023438,2012,199.0,486.0,33.0,0.0,0.0,0.0,39.8
00-0037355,2022,17.0,42.0,3.0,0.0,0.0,0.0,8.5
00-0038120,2022,681.0,152.0,166.0,463.0,0.0,0.0,97.29
00-0038120,2023,1587.0,-48.0,649.0,996.0,0.0,0.0,93.35
00-0025549,2012,684.0,659.0,306.0,0.0,0.0,0.0,45.6
00-0025549,2013,502.0,419.0,278.0,0.0,0.0,0.0,31.38
00-0025549,2014,340.0,387.0,132.0,0.0,0.0,0.0,21.25
00-0025549,2015,398.0,299.0,169.0,0.0,0.0,0.0,33.17
00-0025549,2016,155.0,118.0,87.0,0.0,0.0,0.0,15.5
00-0025549,2017,130.0,135.0,85.0,0.0,0.0,0.0,11.82
00-0038935,2023,35.0,68.0,28.0,0.0,0.0,0.0,7.0
00-0032054,2016,501.0,944.0,166.0,2.0,0.0,0.0,33.4
00-0032054,2017,77.0,491.0,5.0,0.0,0.0,0.0,7.0
00-0032054,2018,342.0,459.0,75.0,2.0,0.0,0.0,34.2
00-0032054,2019,661.0,1128.0,127.0,16.0,0.0,0.0,47.21
00-0032054,2020,511.0,906.0,160.0,6.0,0.0,0.0,42.58
00-0032054,2022,103.0,269.0,52.0,-7.0,0.0,0.0,12.88
00-0031589,2016,17.0,0.0,0.0,0.0,17.0,100.0,4.25
00-0031589,2017,1924.0,-5.0,15.0,273.0,1641.0,2393.0,174.91
00-0031589,2019,82.0,0.0,0.0,44.0,38.0,114.0,27.33
00-0034955,2020,295.0,0.0,0.0,0.0,295.0,346.0,147.5
00-0034955,2021,0.0,0.0,0.0,0.0,0.0,11.0,0.0
00-0034955,2022,445.0,0.0,0.0,9.0,436.0,734.0,111.25
00-0034955,2023,173.0,0.0,0.0,19.0,154.0,315.0,86.5
00-0036556,2021,178.0,159.0,99.0,0.0,0.0,0.0,22.25
00-0036556,2022,128.0,205.0,78.0,0.0,0.0,0.0,14.22
00-0036556,2023,219.0,115.0,124.0,0.0,0.0,0.0,24.33
00-0027077,2012,1083.0,1661.0,240.0,0.0,0.0,0.0,72.2
00-0027077,2013,1016.0,1485.0,269.0,0.0,0.0,0.0,63.5
00-0027077,2014,485.0,710.0,132.0,0.0,0.0,0.0,30.31
00-0027077,2015,523.0,719.0,166.0,0.0,0.0,0.0,43.58
00-0033567,2017,73.0,4.0,32.0,37.0,0.0,0.0,24.33
00-0033567,2018,166.0,7.0,5.0,157.0,0.0,0.0,41.5
00-0033567,2019,392.0,21.0,54.0,323.0,0.0,0.0,39.2
00-0033567,2020,664.0,38.0,162.0,465.0,0.0,0.0,41.5
00-0026625,2012,306.0,0.0,0.0,6.0,300.0,479.0,153.0
00-0026625,2013,584.0,0.0,0.0,17.0,567.0,774.0,194.67
00-0026625,2014,3209.0,0.0,0.0,43.0,3166.0,4535.0,229.21
00-0026625,2015,2474.0,0.0,0.0,53.0,2421.0,3494.0,224.91
00-0026625,2016,1429.0,0.0,0.0,2.0,1427.0,1566.0,238.17
00-0026625,2017,1182.0,0.0,0.0,7.0,1175.0,1667.0,295.5
00-0026625,2018,9.0,0.0,0.0,2.0,7.0,4.0,1.8
00-0026625,2019,332.0,0.0,0.0,7.0,325.0,559.0,83.0
00-0026625,2020,120.0,0.0,0.0,8.0,112.0,196.0,120.0
00-0026625,2021,229.0,0.0,0.0,2.0,227.0,97.0,45.8
00-0026625,2022,29.0,0.0,0.0,0.0,29.0,28.0,29.0
00-0026625,2023,223.0,0.0,0.0,0.0,223.0,344.0,111.5
00-0025439,2012,173.0,-5.0,78.0,106.0,0.0,0.0,14.42
00-0025439,2013,361.0,77.0,153.0,182.0,0.0,0.0,22.56
00-0032089,2015,6.0,5.0,7.0,0.0,0.0,0.0,3.0
00-0032089,2018,33.0,43.0,29.0,0.0,0.0,0.0,5.5
00-0029640,2016,564.0,895.0,177.0,0.0,0.0,0.0,35.25
00-0029640,2017,76.0,55.0,27.0,0.0,0.0,0.0,15.2
00-0029640,2018,18.0,17.0,1.0,0.0,0.0,0.0,9.0
00-0037746,2022,857.0,-11.0,72.0,797.0,0.0,0.0,71.42
00-0037746,2023,1103.0,-55.0,410.0,735.0,0.0,0.0,73.53
00-0030516,2015,258.0,307.0,96.0,0.0,0.0,0.0,51.6
00-0030516,2016,219.0,454.0,19.0,0.0,0.0,0.0,15.64
00-0030516,2017,337.0,425.0,37.0,0.0,0.0,0.0,28.08
00-0030516,2018,60.0,138.0,1.0,0.0,0.0,0.0,15.0
00-0037132,2023,42.0,52.0,26.0,0.0,0.0,0.0,21.0
00-0029336,2013,136.0,180.0,75.0,0.0,0.0,0.0,27.2
00-0029336,2015,5.0,5.0,0.0,0.0,0.0,0.0,5.0
00-0029336,2016,82.0,180.0,12.0,0.0,0.0,0.0,11.71
00-0029336,2017,70.0,63.0,49.0,0.0,0.0,0.0,17.5
00-0029682,2012,12.0,0.0,0.0,0.0,12.0,23.0,2.4
00-0029682,2013,91.0,0.0,0.0,4.0,87.0,94.0,45.5
00-0029682,2014,57.0,0.0,0.0,5.0,52.0,50.0,14.25
00-0029682,2015,1879.0,0.0,0.0,63.0,1816.0,2422.0,234.88
00-0029682,2016,2890.0,-6.0,0.0,142.0,2754.0,4381.0,192.67
00-0029682,2017,1098.0,0.0,0.0,70.0,1028.0,1326.0,183.0
00-0029682,2018,1142.0,0.0,0.0,23.0,1119.0,1424.0,190.33
00-0037834,2022,1315.0,0.0,0.0,25.0,1290.0,1117.0,146.11
00-0037834,2023,4282.0,0.0,0.0,155.0,4127.0,3637.0,267.62
00-0036754,2021,117.0,70.0,64.0,0.0,0.0,0.0,16.71
00-0036754,2022,216.0,72.0,165.0,0.0,0.0,0.0,16.62
00-0036754,2023,91.0,40.0,49.0,0.0,0.0,0.0,11.38
00-0032298,2016,11.0,0.0,0.0,11.0,0.0,0.0,11.0
00-0032298,2017,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0
00-0031326,2014,90.0,101.0,33.0,28.0,0.0,0.0,12.86
00-0031326,2015,160.0,167.0,110.0,7.0,0.0,0.0,16.0
00-0031326,2017,347.0,562.0,136.0,17.0,0.0,0.0,31.55
00-0031326,2018,226.0,204.0,108.0,2.0,0.0,10.0,75.33
00-0024408,2012,65.0,0.0,0.0,0.0,65.0,110.0,32.5
00-0036365,2020,193.0,127.0,80.0,0.0,0.0,0.0,21.44
00-0036365,2021,571.0,827.0,190.0,0.0,0.0,0.0,35.69
00-0036365,2022,15.0,39.0,9.0,0.0,0.0,0.0,3.75
00-0029429,2012,620.0,-29.0,91.0,564.0,0.0,0.0,38.75
00-0029429,2013,400.0,26.0,94.0,316.0,0.0,0.0,26.67
