player_id,season,team,position
00-0022127,2016,DAL,TE
00-0022127,2017,DAL,TE
00-0022127,2019,DAL,TE
00-0022127,2020,LV,TE
00-0036259,2021,SF,WR
00-0036259,2022,SF,WR
00-0036259,2023,SF,WR
00-0027120,2012,TEN,RB
00-0034426,2018,CHI,WR
00-0034426,2019,CHI,WR
00-0034426,2020,CHI,WR
00-0036997,2021,DEN,RB
00-0036997,2022,DEN,RB
00-0036997,2023,DEN,RB
00-0031577,2015,BAL,RB
00-0031577,2016,BAL,RB
00-0031577,2017,BAL,RB
00-0031577,2018,BAL,RB
00-0031577,2019,NYG,RB
00-0034499,2018,NYG,WR
00-0038543,2023,SEA,WR
00-0031590,2015,MIA,RB
00-0031590,2016,MIA,RB
00-0031590,2017,PHI,RB
00-0031590,2018,PHI,RB
00-0031590,2019,PHI,RB
00-0024226,2012,CHI,QB
00-0024226,2013,CHI,QB
00-0024226,2014,CHI,QB
00-0024226,2015,CHI,QB
00-0024226,2016,CHI,QB
00-0024226,2017,MIA,QB
00-0039146,2023,GB,WR
00-0033006,2017,JAX,WR
00-0033006,2020,TB,WR
00-0033006,2021,JAX,WR
00-0034331,2018,PIT,RB
00-0034331,2019,PIT,RB
00-0034331,2020,PIT,RB
00-0034331,2021,HOU,RB
00-0036613,2021,MIA,WR
00-0036613,2022,MIA,WR
00-0036613,2023,MIA,WR
00-0037228,2022,PIT,RB
00-0037228,2023,PIT,RB
00-0030805,2016,SF,TE
00-0034207,2020,WAS,WR
00-0032436,2018,CIN,QB
00-0032436,2019,DET,QB
00-0032436,2020,DEN,QB
00-0032436,2022,HOU,QB
00-0032227,2016,DEN,TE
00-0032227,2017,DEN,TE
00-0032227,2018,DEN,TE
00-0032227,2019,DEN,TE
00-0031001,2014,GB,WR
00-0031001,2015,GB,WR
00-0031001,2016,GB,WR
00-0031001,2017,GB,WR
00-0024369,2012,ARI,TE
00-0035510,2019,NYJ,WR
00-0035510,2020,NYJ,WR
00-0035510,2021,NYJ,WR
00-0035510,2022,NYJ,WR
00-0030024,2013,BUF,QB
00-0034115,2018,SF,RB
00-0034115,2019,SF,RB
00-0034115,2020,SF,RB
00-0034115,2021,SF,RB
00-0034115,2022,MIA,RB
00-0034115,2023,MIA,RB
00-0033464,2017,KC,WR
00-0033464,2018,WAS,WR
00-0037755,2022,IND,TE
00-0032429,2016,NYG,TE
00-0032429,2017,NYG,TE
00-0030691,2015,BAL,WR
00-0031301,2014,CIN,RB
00-0031301,2015,CIN,RB
00-0031301,2016,CIN,RB
00-0031301,2017,CIN,RB
00-0031301,2018,NE,RB
00-0028091,2012,NYJ,WR
00-0028091,2013,NYJ,WR
00-0028091,2014,NYJ,WR
00-0028091,2015,NYJ,WR
00-0028091,2016,SF,WR
00-0028091,2017,NYJ,WR
00-0028091,2018,BUF,WR
00-0031569,2015,CHI,RB
00-0031569,2016,CHI,RB
00-0031569,2018,ATL,RB
00-0026995,2012,PHI,WR
00-0026995,2014,PHI,WR
00-0026995,2015,KC,WR
00-0026995,2016,KC,WR
00-0026995,2017,BAL,WR
00-0033955,2020,TEN,RB
00-0033955,2021,TEN,RB
00-0037805,2022,NYJ,TE
00-0037805,2023,NYJ,TE
00-0033528,2017,WAS,TE
00-0033528,2018,WAS,TE
00-0033528,2019,WAS,TE
00-0033528,2020,WAS,TE
00-0033528,2021,DAL,TE
00-0029441,2014,DEN,RB
00-0031376,2014,MIN,RB
00-0031376,2015,MIN,RB
00-0031376,2016,MIN,RB
00-0031376,2017,MIN,RB
00-0031376,2020,SF,RB
00-0031376,2021,KC,RB
00-0031376,2022,KC,RB
00-0031376,2023,KC,RB
00-0027873,2012,CIN,TE
00-0027873,2013,CIN,TE
00-0027873,2014,CIN,TE
00-0027873,2015,ARI,TE
00-0027873,2016,ARI,TE
00-0027873,2017,ARI,TE
00-0027873,2018,ARI,TE
00-0029159,2012,SEA,WR
00-0029159,2013,SEA,WR
00-0029159,2014,SEA,WR
00-0029159,2015,SEA,WR
00-0029159,2016,SEA,WR
00-0029159,2017,NYJ,WR
00-0029159,2018,NYJ,WR
00-0036670,2021,DET,RB
00-0026231,2012,GB,TE
00-0026231,2013,GB,TE
00-0031462,2015,NYG,TE
00-0031462,2018,DET,TE
00-0037267,2022,CLE,RB
00-0037267,2023,CLE,RB
00-0026186,2012,MIN,WR
00-0026186,2013,MIN,WR
00-0026186,2015,SF,WR
00-0028021,2012,NYG,WR
00-0028021,2013,NYG,WR
00-0028021,2014,NYG,WR
00-0022811,2012,PIT,WR
00-0022811,2013,PIT,WR
00-0022811,2014,CAR,WR
00-0022811,2015,CAR,WR
00-0036407,2020,DEN,WR
00-0036407,2021,DEN,WR
00-0036407,2022,DEN,WR
00-0036407,2023,DEN,WR
00-0035562,2021,CHI,TE
00-0035562,2022,LV,TE
00-0035562,2023,LV,TE
00-0032135,2015,PIT,TE
00-0032135,2016,PIT,TE
00-0032135,2017,PIT,TE
00-0032135,2018,PIT,TE
00-0032135,2019,DET,TE
00-0032135,2020,DET,TE
00-0032135,2021,CHI,TE
00-0027659,2014,CHI,QB
00-0027659,2015,CHI,QB
00-0031345,2014,NE,QB
00-0031345,2015,NE,QB
00-0031345,2016,NE,QB
00-0031345,2018,SF,QB
00-0031345,2019,SF,QB
00-0031345,2020,SF,QB
00-0031345,2021,SF,QB
00-0031345,2022,SF,QB
00-0031345,2023,LV,QB
00-0027696,2012,NO,TE
00-0027696,2013,NO,TE
00-0027696,2014,NO,TE
00-0027696,2015,SEA,TE
00-0027696,2016,SEA,TE
00-0027696,2017,SEA,TE
00-0027696,2018,GB,TE
00-0027696,2019,GB,TE
00-0027696,2020,CHI,TE
00-0027696,2021,CHI,TE
00-0027696,2023,NO,TE
00-0029271,2012,CAR,WR
00-0029048,2014,MIN,RB
00-0029048,2016,JAX,RB
00-0036442,2020,CIN,QB
00-0036442,2021,CIN,QB
00-0036442,2022,CIN,QB
00-0036442,2023,CIN,QB
00-0032630,2017,GB,QB
00-0026158,2012,BAL,QB
00-0026158,2013,BAL,QB
00-0026158,2014,BAL,QB
00-0026158,2015,BAL,QB
00-0026158,2016,BAL,QB
00-0026158,2017,BAL,QB
00-0026158,2018,BAL,QB
00-0026158,2019,DEN,QB
00-0026158,2020,NYJ,QB
00-0026158,2021,NYJ,QB
00-0026158,2022,NYJ,QB
00-0026158,2023,CLE,QB
00-0027712,2012,NYJ,RB
00-0027712,2014,KC,RB
00-0033897,2017,CIN,RB
00-0033897,2018,CIN,RB
00-0033897,2019,CIN,RB
00-0033897,2021,CIN,RB
00-0033897,2022,CIN,RB
00-0033897,2023,CIN,RB
00-0036377,2020,LAC,WR
00-0027796,2014,CAR,QB
00-0027796,2015,CAR,QB
00-0027796,2016,CAR,QB
00-0027796,2017,BUF,QB
00-0027796,2018,HOU,QB
00-0023630,2012,DEN,TE
00-0023630,2013,DEN,TE
00-0036628,2021,WAS,TE
00-0036628,2022,WAS,TE
00-0036628,2023,WAS,TE
00-0031051,2014,ARI,WR
00-0031051,2015,ARI,WR
00-0031051,2016,ARI,WR
00-0031051,2017,ARI,WR
00-0031051,2018,BAL,WR
00-0031051,2019,BUF,WR
00-0031051,2020,BUF,WR
00-0031051,2022,BUF,WR
00-0026178,2012,MIN,TE
00-0026178,2013,MIN,TE
00-0026178,2014,ARI,TE
00-0037306,2023,ATL,TE
00-0036398,2020,PHI,WR
00-0034808,2018,LA,RB
00-0034808,2019,LA,RB
00-0034808,2021,CLE,RB
00-0037614,2023,HOU,WR
00-0027139,2012,DAL,TE
00-0027139,2016,DEN,TE
00-0027139,2018,ARI,TE
00-0033460,2017,CIN,WR
00-0033460,2018,CIN,WR
00-0033460,2019,CIN,WR
00-0033460,2020,CIN,WR
00-0033460,2021,NYG,WR
00-0027754,2012,ARI,QB
00-0035597,2019,SEA,WR
00-0034899,2020,LA,QB
00-0034899,2021,LA,QB
00-0034899,2022,LA,QB
00-0030078,2013,GB,RB
00-0032935,2019,PIT,WR
00-0031409,2014,CLE,QB
00-0031409,2015,CLE,QB
00-0033246,2018,LA,TE
00-0033246,2019,LA,TE
00-0033246,2020,LA,TE
00-0033246,2021,LA,TE
00-0033246,2022,MIN,TE
00-0033246,2023,MIN,TE
00-0027218,2012,DET,RB
00-0027218,2013,DET,RB
00-0027218,2014,DET,RB
00-0027218,2015,DET,RB
00-0027218,2016,CHI,RB
00-0027964,2012,KC,WR
00-0027964,2013,SF,WR
00-0035013,2019,NYG,RB
00-0029104,2014,NE,RB
00-0029104,2015,MIA,RB
00-0027786,2012,PIT,RB
00-0027786,2013,PIT,RB
00-0027786,2014,ARI,RB
00-0029510,2013,HOU,RB
00-0029510,2014,HOU,RB
00-0029510,2015,HOU,RB
00-0029510,2016,HOU,RB
00-0039062,2023,CAR,WR
00-0026153,2012,CAR,RB
00-0026153,2013,CAR,RB
00-0026153,2014,CAR,RB
00-0026153,2015,CAR,RB
00-0026153,2016,CAR,RB
00-0026153,2017,CAR,RB
00-0026153,2018,NYG,RB
00-0036223,2020,IND,RB
00-0036223,2021,IND,RB
00-0036223,2022,IND,RB
00-0036223,2023,IND,RB
00-0035924,2020,ARI,RB
00-0035924,2021,ARI,RB
00-0032975,2016,BUF,RB
00-0032975,2019,IND,RB
00-0032975,2020,DET,RB
00-0032975,2021,WAS,RB
00-0032975,2022,WAS,RB
00-0033858,2017,TEN,TE
00-0033858,2018,TEN,TE
00-0033858,2019,TEN,TE
00-0033858,2020,TEN,TE
00-0033858,2021,NE,TE
00-0033858,2022,NE,TE
00-0033858,2023,ATL,TE
00-0038994,2023,MIN,WR
00-0034364,2018,HOU,TE
00-0034364,2019,HOU,TE
00-0034364,2020,HOU,TE
00-0034364,2021,HOU,TE
00-0034364,2022,HOU,TE
00-0034364,2023,CLE,TE
00-0028040,2012,CLE,TE
00-0028040,2013,CLE,TE
00-0028040,2014,CLE,TE
00-0028040,2015,MIA,TE
00-0028040,2016,MIA,TE
00-0034532,2018,CIN,TE
00-0032780,2016,CHI,RB
00-0032780,2017,CHI,RB
00-0032780,2018,CHI,RB
00-0032780,2019,PHI,RB
00-0032780,2020,MIA,RB
00-0032780,2021,PHI,RB
00-0033953,2018,NYJ,TE
00-0031801,2017,CLE,WR
00-0036264,2021,GB,QB
00-0036264,2022,GB,QB
00-0036264,2023,GB,QB
00-0037525,2022,SF,RB
00-0037525,2023,SF,RB
00-0026739,2012,CLE,WR
00-0026739,2015,DEN,WR
00-0026739,2016,DEN,WR
00-0032974,2016,CLE,WR
00-0030472,2013,WAS,TE
00-0030472,2014,WAS,TE
00-0030472,2015,WAS,TE
00-0030472,2016,WAS,TE
00-0030472,2017,WAS,TE
00-0030472,2018,WAS,TE
00-0030472,2020,SF,TE
00-0035275,2019,CAR,RB
00-0027687,2012,JAX,WR
00-0031697,2016,DEN,WR
00-0031697,2017,DEN,WR
00-0034420,2018,HOU,TE
00-0034420,2019,HOU,TE
00-0034420,2020,ARI,TE
00-0028121,2012,JAX,RB
00-0028121,2013,JAX,RB
00-0028121,2014,JAX,RB
00-0028121,2015,PIT,RB
00-0028121,2016,IND,RB
00-0034400,2018,IND,RB
00-0034400,2019,IND,RB
00-0034400,2020,IND,RB
00-0034400,2022,IND,RB
00-0026176,2012,GB,WR
00-0026176,2013,GB,WR
00-0026176,2014,GB,WR
00-0026176,2016,GB,WR
00-0026176,2017,GB,WR
00-0030388,2013,DAL,RB
00-0030388,2014,DAL,RB
00-0030388,2015,DAL,RB
00-0034457,2018,PHI,RB
00-0034457,2019,NYJ,RB
00-0034457,2020,NYJ,RB
00-0034857,2018,BUF,QB
00-0034857,2019,BUF,QB
00-0034857,2020,BUF,QB
00-0034857,2021,BUF,QB
00-0034857,2022,BUF,QB
00-0034857,2023,BUF,QB
00-0029319,2014,CHI,WR
00-0029319,2015,CHI,WR
00-0029319,2016,CHI,WR
00-0029319,2017,CHI,WR
00-0029319,2018,CHI,WR
00-0029319,2019,NYJ,WR
00-0030474,2013,NE,WR
00-0032760,2016,WAS,WR
00-0032760,2017,WAS,WR
00-0032760,2018,WAS,WR
00-0038997,2023,IND,WR
00-0032377,2016,IND,RB
00-0032377,2017,IND,RB
00-0032377,2019,WAS,RB
00-0026993,2012,TB,QB
00-0026993,2013,MIN,QB
00-0026993,2015,IND,QB
00-0029664,2012,CLE,WR
00-0029664,2013,CLE,WR
00-0029664,2014,CLE,WR
00-0029664,2017,CLE,WR
00-0029664,2018,NE,WR
00-0029664,2019,NE,WR
00-0029664,2021,KC,WR
00-0029664,2022,TEN,WR
00-0030216,2013,NO,TE
00-0030216,2014,NO,TE
00-0030216,2015,NO,TE
00-0030216,2016,NO,TE
00-0030216,2017,NO,TE
00-0030216,2018,NO,TE
00-0030216,2019,NO,TE
00-0030216,2020,NO,TE
00-0030990,2014,PHI,WR
00-0030990,2015,PHI,WR
00-0030990,2016,PHI,WR
00-0035700,2020,LV,RB
00-0035700,2021,LV,RB
00-0035700,2022,LV,RB
00-0035700,2023,LV,RB
00-0026300,2012,CLE,QB
00-0026300,2013,CIN,QB
00-0026300,2018,WAS,QB
00-0026300,2021,BAL,QB
00-0026300,2022,SF,QB
00-0033859,2017,CIN,WR
00-0033859,2018,CIN,WR
00-0033859,2020,NYJ,WR
00-0021206,2013,CHI,QB
00-0021206,2014,TB,QB
00-0021206,2015,CLE,QB
00-0021206,2016,CLE,QB
00-0021206,2017,NYJ,QB
00-0021206,2018,NYJ,QB
00-0021206,2019,PHI,QB
00-0026314,2012,WAS,WR
00-0026314,2013,WAS,WR
00-0026314,2014,CHI,WR
00-0035249,2019,JAX,TE
00-0035249,2021,BAL,TE
00-0035249,2022,BAL,TE
00-0035249,2023,MIN,TE
00-0036988,2021,LAC,WR
00-0036988,2022,LAC,WR
00-0036988,2023,LAC,WR
00-0033943,2017,LA,WR
00-0033943,2018,LA,WR
00-0033943,2019,LA,WR
00-0033943,2020,LA,WR
00-0033943,2021,TEN,WR
00-0033943,2022,DET,WR
00-0033943,2023,DET,WR
00-0031611,2015,IND,RB
00-0034343,2018,ARI,QB
00-0034343,2019,MIA,QB
00-0034343,2021,ATL,QB
00-0038589,2023,TEN,TE
00-0023176,2012,CLE,WR
00-0023176,2013,NYJ,WR
00-0023176,2014,IND,WR
00-0033949,2018,PIT,QB
00-0033949,2020,PIT,QB
00-0033949,2023,MIN,QB
00-0036370,2020,LAC,RB
00-0036370,2021,LAC,RB
00-0036370,2022,LAC,RB
00-0036370,2023,LAC,RB
00-0032599,2016,ATL,TE
00-0032599,2018,PHI,TE
00-0032599,2019,PHI,TE
00-0036332,2020,GB,TE
00-0036332,2021,GB,TE
00-0036332,2022,GB,TE
00-0036332,2023,GB,TE
00-0033857,2017,PIT,WR
00-0033857,2018,PIT,WR
00-0033857,2019,PIT,WR
00-0033857,2020,PIT,WR
00-0033857,2021,PIT,WR
00-0033857,2022,KC,WR
00-0033857,2023,NE,WR
00-0027150,2012,NE,WR
00-0027150,2013,NE,WR
00-0027150,2014,NE,WR
00-0027150,2015,NE,WR
00-0027150,2016,NE,WR
00-0027150,2018,NE,WR
00-0027150,2019,NE,WR
00-0027150,2020,NE,WR
00-0038720,2023,MIA,TE
00-0027944,2012,ATL,WR
00-0027944,2013,ATL,WR
00-0027944,2014,ATL,WR
00-0027944,2015,ATL,WR
00-0027944,2016,ATL,WR
00-0027944,2017,ATL,WR
00-0027944,2018,ATL,WR
00-0027944,2019,ATL,WR
00-0027944,2020,ATL,WR
00-0027944,2021,TEN,WR
00-0027944,2022,TB,WR
00-0027944,2023,PHI,WR
00-0037594,2022,TEN,RB
00-0028067,2013,DEN,TE
00-0028067,2014,DEN,TE
00-0028067,2015,JAX,TE
00-0028067,2016,JAX,TE
00-0028067,2017,MIA,TE
00-0034975,2019,BAL,RB
00-0034975,2020,BAL,RB
00-0034975,2022,BAL,RB
00-0034975,2023,BAL,RB
00-0029707,2012,JAX,WR
00-0029707,2013,JAX,WR
00-0033760,2017,LA,RB
00-0033760,2018,LA,RB
00-0036945,2021,CHI,QB
00-0036945,2022,CHI,QB
00-0036945,2023,CHI,QB
00-0026373,2012,HOU,RB
00-0026373,2013,JAX,RB
00-0026373,2014,BAL,RB
00-0026373,2015,BAL,RB
00-0026373,2016,DET,RB
00-0031570,2015,ATL,WR
00-0031570,2016,ATL,WR
00-0031570,2017,ATL,WR
00-0031570,2018,ATL,WR
00-0031570,2019,ATL,WR
00-0036355,2020,LAC,QB
00-0036355,2021,LAC,QB
00-0036355,2022,LAC,QB
00-0036355,2023,LAC,QB
00-0030521,2013,TEN,WR
00-0030521,2014,TEN,WR
00-0030521,2015,TEN,WR
00-0030521,2016,BUF,WR
00-0030521,2017,PIT,WR
00-0030521,2018,PIT,WR
00-0034440,2018,LAC,RB
00-0034440,2019,LAC,RB
00-0034440,2020,LAC,RB
00-0034440,2021,LAC,RB
00-0034440,2022,DET,RB
00-0036322,2020,MIN,WR
00-0036322,2021,MIN,WR
00-0036322,2022,MIN,WR
00-0036322,2023,MIN,WR
00-0034386,2018,TB,WR
00-0034386,2019,TB,WR
00-0034386,2020,TB,WR
00-0034386,2022,KC,WR
00-0034386,2023,KC,WR
00-0037216,2023,KC,WR
00-0036040,2021,NO,TE
00-0036040,2022,NO,TE
00-0036040,2023,NO,TE
00-0030705,2014,DEN,RB
00-0030705,2015,DEN,RB
00-0030705,2016,DEN,RB
00-0035593,2021,GB,WR
00-0035593,2022,GB,WR
00-0035593,2023,IND,WR
00-0032926,2017,IND,WR
00-0036412,2020,DEN,WR
00-0036412,2021,DEN,WR
00-0036412,2022,DEN,WR
00-0036382,2020,LAC,WR
00-0036382,2021,LAC,WR
00-0036345,2021,MIN,WR
00-0036345,2022,MIN,WR
00-0036345,2023,MIN,WR
00-0031057,2014,CHI,RB
00-0031057,2015,CHI,RB
00-0031057,2016,CHI,RB
00-0036913,2021,NYG,WR
00-0036913,2022,KC,WR
00-0036913,2023,KC,WR
00-0034988,2019,NYG,TE
00-0034988,2020,NYG,TE
00-0034988,2021,NYG,TE
00-0032115,2017,BUF,WR
00-0035660,2020,HOU,TE
00-0026579,2012,CHI,RB
00-0034799,2018,MIA,RB
00-0034799,2019,MIA,RB
00-0034799,2020,LAC,RB
00-0034799,2021,PIT,RB
00-0032464,2016,DEN,WR
00-0032464,2017,NYG,WR
00-0032464,2019,TEN,WR
00-0032464,2020,TEN,WR
00-0032464,2021,DET,WR
00-0032464,2022,DET,WR
00-0032464,2023,DET,WR
00-0028497,2014,BAL,WR
00-0028497,2015,BAL,WR
00-0028497,2016,BAL,WR
00-0028497,2017,IND,WR
00-0028497,2018,PHI,WR
00-0031102,2016,DEN,RB
00-0031102,2017,WAS,RB
00-0031102,2018,WAS,RB
00-0033923,2017,KC,RB
00-0033923,2018,KC,RB
00-0033923,2019,CLE,RB
00-0033923,2020,CLE,RB
00-0033923,2021,CLE,RB
00-0033923,2022,CLE,RB
00-0033923,2023,CLE,RB
00-0032152,2015,BUF,RB
00-0032250,2015,SEA,WR
00-0032250,2017,CLE,WR
00-0038608,2023,NE,WR
00-0036450,2020,TB,RB
00-0036450,2021,TB,RB
00-0036450,2022,TB,RB
00-0036450,2023,TB,RB
00-0037299,2022,ARI,RB
00-0037299,2023,ARI,RB
00-0038454,2023,BAL,RB
00-0035287,2019,ARI,WR
00-0035287,2020,ARI,WR
00-0033681,2017,JAX,WR
00-0033681,2018,JAX,WR
00-0033681,2019,JAX,WR
00-0033681,2020,JAX,WR
00-0033681,2021,NYJ,WR
00-0033681,2022,LV,WR
00-0030279,2017,LAC,WR
00-0030279,2018,LAC,WR
00-0030279,2019,LAC,WR
00-0030279,2020,LAC,WR
00-0030279,2021,LAC,WR
00-0030279,2022,LAC,WR
00-0030279,2023,LAC,WR
00-0034509,2018,BUF,RB
00-0034317,2018,NO,WR
00-0034317,2023,NO,WR
00-0031600,2015,HOU,WR
00-0031600,2016,HOU,WR
00-0034366,2018,HOU,WR
00-0034366,2019,HOU,WR
00-0034366,2020,HOU,WR
00-0034366,2022,IND,WR
00-0024264,2017,LAC,QB
00-0026298,2012,CHI,TE
00-0026298,2013,SEA,TE
00-0026298,2014,DET,TE
00-0026298,2015,NYJ,TE
00-0026298,2016,NYJ,TE
00-0036946,2021,MIN,QB
00-0022922,2012,NE,TE
00-0022922,2013,NYJ,TE
00-0031359,2014,CAR,WR
00-0031359,2016,CAR,WR
00-0031359,2017,CAR,WR
00-0031359,2018,BUF,WR
00-0035297,2019,WAS,WR
00-0030000,2013,NE,WR
00-0030000,2015,NYJ,WR
00-0035603,2021,LA,TE
00-0035603,2022,LA,TE
00-0035864,2021,DEN,WR
00-0035864,2022,DEN,WR
00-0028053,2012,SF,RB
00-0028053,2013,SF,RB
00-0029708,2012,TEN,WR
00-0029708,2013,TEN,WR
00-0029708,2014,TEN,WR
00-0029708,2015,TEN,WR
00-0029708,2016,TEN,WR
00-0029708,2017,CHI,WR
00-0038551,2023,NO,RB
00-0033307,2017,SF,WR
00-0033307,2018,SF,WR
00-0033307,2019,SF,WR
00-0033307,2020,SF,WR
00-0033307,2021,NE,WR
00-0033307,2022,NE,WR
00-0033307,2023,NE,WR
00-0036842,2021,MIN,RB
00-0036842,2022,MIN,RB
00-0036842,2023,MIN,RB
00-0030465,2013,CAR,RB
00-0030465,2015,PHI,RB
00-0030465,2016,PHI,RB
00-0030465,2017,PHI,RB
00-0030465,2018,CAR,RB
00-0030465,2019,ATL,RB
00-0030465,2020,TB,RB
00-0030465,2021,TB,RB
00-0032411,2016,BAL,RB
00-0032411,2018,BAL,RB
00-0036919,2021,PHI,RB
00-0036919,2022,PHI,RB
00-0036919,2023,PHI,RB
00-0038134,2022,SEA,RB
00-0038134,2023,SEA,RB
00-0027006,2012,TEN,WR
00-0027006,2013,TEN,WR
00-0027006,2016,LA,WR
00-0027006,2017,CLE,WR
00-0033932,2017,DET,WR
00-0033932,2018,DET,WR
00-0033932,2019,DET,WR
00-0033932,2020,DET,WR
00-0033932,2021,NYG,WR
00-0033932,2022,NYG,WR
00-0038102,2022,PIT,QB
00-0038102,2023,PIT,QB
00-0030085,2013,NO,WR
00-0030085,2014,NO,WR
00-0030085,2015,MIA,WR
00-0030085,2016,MIA,WR
00-0030085,2017,MIA,WR
00-0030085,2018,MIA,WR
00-0030085,2019,HOU,WR
00-0030085,2020,HOU,WR
00-0030085,2021,NO,WR
00-0036510,2021,NYJ,TE
00-0036510,2023,NYJ,TE
00-0033118,2016,MIA,RB
00-0033118,2017,MIA,RB
00-0033118,2018,MIA,RB
00-0033118,2019,ARI,RB
00-0033118,2020,ARI,RB
00-0033118,2021,LV,RB
00-0033118,2022,BAL,RB
00-0035596,2019,PIT,RB
00-0034349,2018,DET,RB
00-0034349,2019,DET,RB
00-0034349,2020,DET,RB
00-0030117,2014,ARI,RB
00-0030117,2015,ARI,RB
00-0030117,2016,ARI,RB
00-0030117,2017,ARI,RB
00-0029415,2012,HOU,WR
00-0029415,2013,HOU,WR
00-0029415,2014,HOU,WR
00-0029415,2015,NE,WR
00-0025540,2012,KC,TE
00-0037286,2022,NE,RB
00-0037286,2023,NE,RB
00-0032784,2016,CLE,QB
00-0032784,2017,CLE,QB
00-0025423,2012,ARI,QB
00-0026780,2012,DAL,WR
00-0026780,2013,DET,WR
00-0026780,2014,NYG,WR
00-0034193,2020,PIT,TE
00-0034193,2023,TEN,TE
00-0026204,2012,DET,RB
00-0021931,2012,HOU,WR
00-0031545,2016,CHI,WR
00-0031545,2017,CHI,WR
00-0031545,2018,CHI,WR
00-0031545,2021,NO,WR
00-0031545,2022,NO,WR
00-0034854,2018,LA,WR
00-0034854,2019,CLE,WR
00-0034854,2020,CLE,WR
00-0034854,2021,DET,WR
00-0034854,2022,ATL,WR
00-0034854,2023,ATL,WR
00-0036906,2021,CHI,RB
00-0036906,2022,CHI,RB
00-0036906,2023,CHI,RB
00-0037261,2022,BUF,WR
00-0037261,2023,BUF,WR
00-0031922,2015,CHI,TE
00-0031922,2016,DET,TE
00-0031922,2018,BUF,TE
00-0030348,2013,NO,RB
00-0030348,2014,NO,RB
00-0030348,2015,NO,RB
00-0030348,2016,NYJ,RB
00-0029604,2012,WAS,QB
00-0029604,2013,WAS,QB
00-0029604,2014,WAS,QB
00-0029604,2015,WAS,QB
00-0029604,2016,WAS,QB
00-0029604,2017,WAS,QB
00-0029604,2018,MIN,QB
00-0029604,2019,MIN,QB
00-0029604,2020,MIN,QB
00-0029604,2021,MIN,QB
00-0029604,2022,MIN,QB
00-0029604,2023,MIN,QB
00-0035844,2021,MIA,WR
00-0030280,2013,KC,RB
00-0030280,2014,KC,RB
00-0030280,2015,KC,RB
00-0030280,2016,KC,RB
00-0026988,2012,DEN,RB
00-0026988,2013,DEN,RB
00-0026988,2014,MIA,RB
00-0037311,2022,TB,TE
00-0037311,2023,TB,TE
00-0033604,2019,NO,WR
00-0034577,2018,CAR,QB
00-0034577,2019,CAR,QB
00-0034577,2020,WAS,QB
00-0034577,2021,WAS,QB
00-0034577,2022,HOU,QB
00-0034369,2018,NYG,QB
00-0023541,2012,DAL,QB
00-0023541,2013,DAL,QB
00-0023541,2014,BUF,QB
00-0037273,2022,TEN,WR
00-0037273,2023,TEN,WR
00-0036970,2021,ATL,TE
00-0036970,2022,ATL,TE
00-0036970,2023,ATL,TE
00-0027981,2012,MIN,TE
00-0027981,2013,MIN,TE
00-0027981,2014,MIN,TE
00-0027981,2015,MIN,TE
00-0027981,2016,MIN,TE
00-0027981,2017,MIN,TE
00-0027981,2018,MIN,TE
00-0027981,2019,MIN,TE
00-0027981,2020,MIN,TE
00-0027981,2021,NYG,TE
00-0027981,2022,TB,TE
00-0036928,2022,TB,QB
00-0036928,2023,TB,QB
00-0036876,2021,IND,TE
00-0036876,2022,IND,TE
00-0036876,2023,IND,TE
00-0035228,2019,ARI,QB
00-0035228,2020,ARI,QB
00-0035228,2021,ARI,QB
00-0035228,2022,ARI,QB
00-0035228,2023,ARI,QB
00-0036669,2021,GB,RB
00-0036669,2022,GB,RB
00-0037840,2022,LA,RB
00-0037840,2023,LA,RB
00-0036269,2020,NYJ,RB
00-0036269,2021,NYJ,RB
00-0036269,2023,KC,RB
00-0029260,2012,SF,RB
00-0029260,2013,SF,RB
00-0029260,2014,MIA,RB
00-0026956,2012,ARI,RB
00-0026956,2013,PIT,RB
00-0029548,2012,IND,WR
00-0029548,2013,IND,WR
00-0029275,2016,PIT,TE
00-0034796,2018,BAL,QB
00-0034796,2019,BAL,QB
00-0034796,2020,BAL,QB
00-0034796,2021,BAL,QB
00-0034796,2022,BAL,QB
00-0034796,2023,BAL,QB
00-0029615,2012,MIA,RB
00-0029615,2013,MIA,RB
00-0029615,2014,MIA,RB
00-0029615,2015,MIA,RB
00-0029615,2016,HOU,RB
00-0029615,2017,HOU,RB
00-0029615,2018,HOU,RB
00-0026432,2012,DEN,RB
00-0029004,2012,DAL,RB
00-0029004,2013,DAL,RB
00-0029004,2014,DAL,RB
00-0029004,2015,DAL,RB
00-0029004,2016,DAL,RB
00-0029004,2017,LA,RB
00-0027985,2016,LA,TE
00-0027985,2017,GB,TE
00-0027985,2018,GB,TE
00-0027985,2019,LAC,TE
00-0037055,2022,LA,WR
00-0023310,2012,NO,WR
00-0023310,2013,NO,WR
00-0023310,2014,PIT,WR
00-0023310,2015,DET,WR
00-0030524,2015,PIT,QB
00-0030524,2016,PIT,QB
00-0030524,2017,PIT,QB
00-0032951,2016,MIN,WR
00-0032951,2017,MIN,WR
00-0032951,2018,MIN,WR
00-0032951,2019,MIN,WR
00-0032951,2020,ATL,WR
00-0032951,2021,JAX,WR
00-0032951,2022,SEA,WR
00-0022921,2012,ARI,WR
00-0022921,2013,ARI,WR
00-0022921,2014,ARI,WR
00-0022921,2015,ARI,WR
